STATE00,COUNTY00,GEOID00,HU00,AREA00,AREALAND00,STATE10,COUNTY10,GEOID10,HU10,TRACT00,TRACT10,PART00,PART10,POP00,POP10,POPPCT00,POPPCT10,CHANGE,MERGE,SPLIT,,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,ARELANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,HU10PT,HUPCT00,HUPCT10
4,13,4013522708,9576,13049337,12993169,4,13,4013813700,1744,522708,813700,P,W,13235,2528,19.1,100,80.9,,,,2588923,2588923,2588923,2588923,19.84,19.93,100,100,2528,1744,18.21,100
4,13,4013522708,9576,13049337,12993169,4,13,4013817300,3612,522708,817300,P,P,13235,5248,39.65,100,60.35,,,,5176792,5169172,5164614,5156994,39.58,39.69,99.76,99.76,5248,3612,37.72,100
4,13,4013522708,9576,13049337,12993169,4,13,4013817400,2159,522708,817400,P,W,13235,2755,20.82,100,79.18,,,,2664819,2616271,2664819,2616271,20.42,20.14,100,100,2755,2159,22.55,100
4,13,4013522708,9576,13049337,12993169,4,13,4013817500,2061,522708,817500,P,W,13235,2704,20.43,100,79.57,,,,2630981,2630981,2630981,2630981,20.16,20.25,100,100,2704,2061,21.52,100
4,13,4013522709,665,2781735,2781735,4,13,4013810000,665,522709,810000,W,P,1711,1711,100,100,0,,,,2807185,2807185,2781735,2781735,100,100,99.09,99.09,1711,665,100,100
4,13,4013522711,2647,3588662,3588662,4,13,4013810600,2647,522711,810600,W,W,6540,6540,100,100,0,,,,3588662,3588662,3588662,3588662,100,100,100,100,6540,2647,100,100
4,13,4013522712,894,2476872,2476872,4,13,4013811100,894,522712,811100,W,P,2225,2225,100,100,0,,,,2537553,2537553,2476872,2476872,100,100,97.61,97.61,2225,894,100,100
4,13,4013522713,2519,2621236,2621236,4,13,4013810100,2440,522713,810100,P,P,5557,6272,0,0,0,,,,5135584,5135584,28443,28443,1.09,1.09,0.55,0.55,0,0,0,0
4,13,4013522713,2519,2621236,2621236,4,13,4013810200,1436,522713,810200,P,P,5557,3412,0,0,0,,,,1307756,1307756,28607,28607,1.09,1.09,2.19,2.19,0,0,0,0
4,13,4013522713,2519,2621236,2621236,4,13,4013810300,2519,522713,810300,P,W,5557,5557,100,100,0,,,,2564186,2564186,2564186,2564186,97.82,97.82,100,100,5557,2519,100,100
4,13,4013522714,1722,2794480,2794480,4,13,4013810700,2944,522714,810700,P,P,4235,6775,0,0,0,,,,2512816,2512816,81002,81002,2.9,2.9,3.22,3.22,0,0,0,0
4,13,4013522714,1722,2794480,2794480,4,13,4013810800,1722,522714,810800,P,W,4235,4235,100,100,0,,,,2713478,2713478,2713478,2713478,97.1,97.1,100,100,4235,1722,100,100
4,13,4013522715,1356,2771678,2771678,4,13,4013811100,894,522715,811100,P,P,2429,2225,0,0,0,,,,2537553,2537553,60681,60681,2.19,2.19,2.39,2.39,0,0,0,0
4,13,4013522715,1356,2771678,2771678,4,13,4013811200,1356,522715,811200,P,W,2429,2429,100,100,0,,,,2710997,2710997,2710997,2710997,97.81,97.81,100,100,2429,1356,100,100
4,13,4013522716,1191,4903843,4903843,4,13,4013812900,1191,522716,812900,P,P,2963,2963,100,100,0,,,,1908206,1908206,1907447,1907447,38.9,38.9,99.96,99.96,2963,1191,100,100
4,13,4013522716,1191,4903843,4903843,4,13,4013813000,1453,522716,813000,P,P,2963,2699,0,0,0,,,,5871307,5871307,688537,688537,14.04,14.04,11.73,11.73,0,0,0,0
4,13,4013522716,1191,4903843,4903843,4,13,4013980500,0,522716,980500,P,P,2963,0,0,0,0,,,,3485678,3485678,2307859,2307859,47.06,47.06,66.21,66.21,0,0,0,0
4,13,4013522717,4349,7962667,7760522,4,13,4013812600,2061,522717,812600,P,W,10171,4400,43.26,100,56.74,,,,3861063,3684822,3861063,3684822,48.49,47.48,100,100,4400,2061,47.39,100
4,13,4013522717,4349,7962667,7760522,4,13,4013812700,2288,522717,812700,P,W,10171,5771,56.74,100,43.26,,,,2895724,2869820,2895724,2869820,36.37,36.98,100,100,5771,2288,52.61,100
4,13,4013522717,4349,7962667,7760522,4,13,4013813000,1453,522717,813000,P,P,10171,2699,0,0,0,,,,5871307,5871307,28061,28061,0.35,0.36,0.48,0.48,0,0,0,0
4,13,4013522717,4349,7962667,7760522,4,13,4013980500,0,522717,980500,P,P,10171,0,0,0,0,,,,3485678,3485678,1177819,1177819,14.79,15.18,33.79,33.79,0,0,0,0
4,13,4013522718,1854,2571639,2571639,4,13,4013811400,1854,522718,811400,W,W,5228,5228,100,100,0,,,,2571639,2571639,2571639,2571639,100,100,100,100,5228,1854,100,100
4,13,4013522719,1644,2598749,2598749,4,13,4013811600,1644,522719,811600,W,W,4159,4159,100,100,0,,,,2598749,2598749,2598749,2598749,100,100,100,100,4159,1644,100,100
4,13,4013522720,2440,5107141,5107141,4,13,4013810100,2440,522720,810100,W,P,6272,6272,100,100,0,,,,5135584,5135584,5107141,5107141,100,100,99.45,99.45,6272,2440,100,100
4,13,4013522721,1975,9236586,9236586,4,13,4013810400,1969,522721,810400,P,P,4676,4661,99.68,100,0.32,,,,5342536,5342536,5321086,5321086,57.61,57.61,99.6,99.6,4661,1969,99.7,100
4,13,4013522721,1975,9236586,9236586,4,13,4013980400,6,522721,980400,P,W,4676,15,0.32,100,99.68,,,,3915500,3915500,3915500,3915500,42.39,42.39,100,100,15,6,0.3,100
4,13,4013522722,2172,2915391,2899145,4,13,4013810500,2172,522722,810500,W,W,5168,5168,100,100,0,,,,2915391,2899145,2915391,2899145,100,100,100,100,5168,2172,100,100
4,13,4013522723,2343,2755227,2755227,4,13,4013810900,2343,522723,810900,W,W,5636,5636,100,100,0,,,,2755227,2755227,2755227,2755227,100,100,100,100,5636,2343,100,100
4,13,4013522724,981,2475233,2475233,4,13,4013811000,981,522724,811000,W,W,2776,2776,100,100,0,,,,2475233,2475233,2475233,2475233,100,100,100,100,2776,981,100,100
4,13,4013522725,1436,1279149,1279149,4,13,4013810200,1436,522725,810200,W,P,3412,3412,100,100,0,,,,1307756,1307756,1279149,1279149,100,100,97.81,97.81,3412,1436,100,100
4,13,4013522726,2944,2431814,2431814,4,13,4013810700,2944,522726,810700,W,P,6775,6775,100,100,0,,,,2512816,2512816,2431814,2431814,100,100,96.78,96.78,6775,2944,100,100
4,13,4013522727,1021,1247492,1247492,4,13,4013811300,1021,522727,811300,W,W,2839,2839,100,100,0,,,,1247492,1247492,1247492,1247492,100,100,100,100,2839,1021,100,100
4,13,4013522729,1859,2608819,2608819,4,13,4013811700,1859,522729,811700,W,W,4487,4487,100,100,0,,,,2608819,2608819,2608819,2608819,100,100,100,100,4487,1859,100,100
4,13,4013522730,3096,5457154,5457154,4,13,4013811800,801,522730,811800,P,W,7572,2028,26.78,100,73.22,,,,2723044,2723044,2723044,2723044,49.9,49.9,100,100,2028,801,25.87,100
4,13,4013522730,3096,5457154,5457154,4,13,4013811900,2295,522730,811900,P,W,7572,5544,73.22,100,26.78,,,,2734110,2734110,2734110,2734110,50.1,50.1,100,100,5544,2295,74.13,100
4,13,4013522731,2478,5272764,5272764,4,13,4013812200,2478,522731,812200,W,W,6229,6229,100,100,0,,,,5272764,5272764,5272764,5272764,100,100,100,100,6229,2478,100,100
4,13,4013522732,3093,5222767,5222767,4,13,4013812000,1455,522732,812000,P,W,8128,3617,44.5,100,55.5,,,,2654353,2654353,2654353,2654353,50.82,50.82,100,100,3617,1455,47.04,100
4,13,4013522732,3093,5222767,5222767,4,13,4013812300,1638,522732,812300,P,W,8128,4511,55.5,100,44.5,,,,2568414,2568414,2568414,2568414,49.18,49.18,100,100,4511,1638,52.96,100
4,13,4013522735,1453,5167646,5167646,4,13,4013812900,1191,522735,812900,P,P,2699,2963,0,0,0,,,,1908206,1908206,759,759,0.01,0.01,0.04,0.04,0,0,0,0
4,13,4013522735,1453,5167646,5167646,4,13,4013813000,1453,522735,813000,P,P,2699,2699,100,100,0,,,,5871307,5871307,5154709,5154709,99.75,99.75,87.79,87.79,2699,1453,100,100
4,13,4013522735,1453,5167646,5167646,4,13,4013817300,3612,522735,817300,P,P,2699,5248,0,0,0,,,,5176792,5169172,12178,12178,0.24,0.24,0.24,0.24,0,0,0,0
4,13,4013522736,16347,59430542,59290087,4,13,4013812100,2239,522736,812100,P,W,47871,6130,12.81,100,87.19,,,,4463911,4463911,4463911,4463911,7.51,7.53,100,100,6130,2239,13.7,100
4,13,4013522736,16347,59430542,59290087,4,13,4013812400,2302,522736,812400,P,W,47871,6098,12.74,100,87.26,,,,16399034,16369011,16399034,16369011,27.59,27.61,100,100,6098,2302,14.08,100
4,13,4013522736,16347,59430542,59290087,4,13,4013812500,708,522736,812500,P,W,47871,2070,4.32,100,95.68,,,,1208798,1208798,1208798,1208798,2.03,2.04,100,100,2070,708,4.33,100
4,13,4013522736,16347,59430542,59290087,4,13,4013812800,1462,522736,812800,P,W,47871,4390,9.17,100,90.83,,,,5112420,5090161,5112420,5090161,8.6,8.59,100,100,4390,1462,8.94,100
4,13,4013522736,16347,59430542,59290087,4,13,4013813100,766,522736,813100,P,W,47871,2446,5.11,100,94.89,,,,2598405,2598405,2598405,2598405,4.37,4.38,100,100,2446,766,4.69,100
4,13,4013522736,16347,59430542,59290087,4,13,4013813200,1180,522736,813200,P,W,47871,4212,8.8,100,91.2,,,,2584720,2584720,2584720,2584720,4.35,4.36,100,100,4212,1180,7.22,100
4,13,4013522736,16347,59430542,59290087,4,13,4013813300,1562,522736,813300,P,W,47871,4816,10.06,100,89.94,,,,5144537,5108332,5144537,5108332,8.66,8.62,100,100,4816,1562,9.56,100
4,13,4013522736,16347,59430542,59290087,4,13,4013813400,1263,522736,813400,P,W,47871,3792,7.92,100,92.08,,,,5201083,5200061,5201083,5200061,8.75,8.77,100,100,3792,1263,7.73,100
4,13,4013522736,16347,59430542,59290087,4,13,4013813500,903,522736,813500,P,W,47871,2902,6.06,100,93.94,,,,5230783,5179837,5230783,5179837,8.8,8.74,100,100,2902,903,5.52,100
4,13,4013522736,16347,59430542,59290087,4,13,4013813600,1017,522736,813600,P,W,47871,3138,6.56,100,93.44,,,,5109108,5109108,5109108,5109108,8.6,8.62,100,100,3138,1017,6.22,100
4,13,4013522736,16347,59430542,59290087,4,13,4013814000,967,522736,814000,P,W,47871,1531,3.2,100,96.8,,,,2482995,2482995,2482995,2482995,4.18,4.19,100,100,1531,967,5.92,100
4,13,4013522736,16347,59430542,59290087,4,13,4013814100,1821,522736,814100,P,W,47871,5874,12.27,100,87.73,,,,2568184,2568184,2568184,2568184,4.32,4.33,100,100,5874,1821,11.14,100
4,13,4013522736,16347,59430542,59290087,4,13,4013815900,1861,522736,815900,P,P,47871,5981,0.99,7.89,6.9,,,,11790095,11790095,1326564,1326564,2.23,2.24,11.25,11.25,472,157,0.96,8.44
4,13,4013522737,2377,2580350,2580350,4,13,4013813800,2377,522737,813800,W,W,2962,2962,100,100,0,,,,2580350,2580350,2580350,2580350,100,100,100,100,2962,2377,100,100
4,13,4013522738,1041,1442692,1282836,4,13,4013814200,1041,522738,814200,W,W,2624,2624,100,100,0,,,,1442692,1282836,1442692,1282836,100,100,100,100,2624,1041,100,100
4,13,4013522739,1413,2535104,2535104,4,13,4013814300,1413,522739,814300,W,W,4040,4040,100,100,0,,,,2535104,2535104,2535104,2535104,100,100,100,100,4040,1413,100,100
4,13,4013522740,1738,2540387,2540387,4,13,4013814400,1738,522740,814400,W,W,4909,4909,100,100,0,,,,2540387,2540387,2540387,2540387,100,100,100,100,4909,1738,100,100
4,13,4013522741,1807,2587672,2587672,4,13,4013814500,1807,522741,814500,W,W,5029,5029,100,100,0,,,,2587672,2587672,2587672,2587672,100,100,100,100,5029,1807,100,100
4,13,4013522742,1063,3822273,3822273,4,13,4013811500,883,522742,811500,P,P,3015,2500,0,0,0,,,,1270824,1270824,53,53,0,0,0,0,0,0,0,0
4,13,4013522742,1063,3822273,3822273,4,13,4013814900,1063,522742,814900,P,W,3015,3015,100,100,0,,,,3822220,3822220,3822220,3822220,100,100,100,100,3015,1063,100,100
4,13,4013522743,2880,7773079,7773079,4,13,4013814600,1583,522743,814600,P,W,8723,4461,51.14,100,48.86,,,,5311326,5311326,5311326,5311326,68.33,68.33,100,100,4461,1583,54.97,100
4,13,4013522743,2880,7773079,7773079,4,13,4013815000,1297,522743,815000,P,W,8723,4262,48.86,100,51.14,,,,2461753,2461753,2461753,2461753,31.67,31.67,100,100,4262,1297,45.03,100
4,13,4013522744,7730,15619925,15615835,4,13,4013522800,690,522744,522800,P,P,20756,1685,0,0,0,,,,15615593,15603102,16427,16427,0.11,0.11,0.11,0.11,0,0,0,0
4,13,4013522744,7730,15619925,15615835,4,13,4013814700,1449,522744,814700,P,W,20756,4148,19.98,100,80.02,,,,2542723,2542723,2542723,2542723,16.28,16.28,100,100,4148,1449,18.75,100
4,13,4013522744,7730,15619925,15615835,4,13,4013814800,2120,522744,814800,P,W,20756,5465,26.33,100,73.67,,,,5098150,5098150,5098150,5098150,32.64,32.65,100,100,5465,2120,27.43,100
4,13,4013522744,7730,15619925,15615835,4,13,4013815100,1569,522744,815100,P,W,20756,4423,21.31,100,78.69,,,,2563032,2558942,2563032,2558942,16.41,16.39,100,100,4423,1569,20.3,100
4,13,4013522744,7730,15619925,15615835,4,13,4013815200,2592,522744,815200,P,P,20756,6720,32.38,100,67.62,,,,5400666,5400666,5399593,5399593,34.57,34.58,99.98,99.98,6720,2592,33.53,100
4,13,4013522745,23351,83444845,83390719,4,13,4013522800,690,522745,522800,P,P,65668,1685,0,0,0,,,,15615593,15603102,111982,111982,0.13,0.13,0.72,0.72,0,0,0,0
4,13,4013522745,23351,83444845,83390719,4,13,4013815300,1115,522745,815300,P,W,65668,3926,5.98,100,94.02,,,,4858054,4841741,4858054,4841741,5.82,5.81,100,100,3926,1115,4.77,100
4,13,4013522745,23351,83444845,83390719,4,13,4013815400,2282,522745,815400,P,W,65668,6288,9.58,100,90.42,,,,10654851,10646556,10654851,10646556,12.77,12.77,100,100,6288,2282,9.77,100
4,13,4013522745,23351,83444845,83390719,4,13,4013815500,2580,522745,815500,P,W,65668,5607,8.54,100,91.46,,,,5177411,5174672,5177411,5174672,6.2,6.21,100,100,5607,2580,11.05,100
4,13,4013522745,23351,83444845,83390719,4,13,4013815600,1665,522745,815600,P,W,65668,5183,7.89,100,92.11,,,,5242303,5234409,5242303,5234409,6.28,6.28,100,100,5183,1665,7.13,100
4,13,4013522745,23351,83444845,83390719,4,13,4013815700,1800,522745,815700,P,W,65668,5525,8.41,100,91.59,,,,2116278,2116278,2116278,2116278,2.54,2.54,100,100,5525,1800,7.71,100
4,13,4013522745,23351,83444845,83390719,4,13,4013815800,1629,522745,815800,P,W,65668,4083,6.22,100,93.78,,,,2835040,2826060,2835040,2826060,3.4,3.39,100,100,4083,1629,6.98,100
4,13,4013522745,23351,83444845,83390719,4,13,4013815900,1861,522745,815900,P,P,65668,5981,8.39,92.11,83.72,,,,11790095,11790095,10463531,10463531,12.54,12.55,88.75,88.75,5509,1704,7.3,91.56
4,13,4013522745,23351,83444845,83390719,4,13,4013816000,2563,522745,816000,P,P,65668,8186,12.47,100,87.53,,,,23971901,23971901,23971359,23971359,28.73,28.75,100,100,8186,2563,10.98,100
4,13,4013522745,23351,83444845,83390719,4,13,4013816100,2119,522745,816100,P,W,65668,7264,11.06,100,88.94,,,,2860364,2860364,2860364,2860364,3.43,3.43,100,100,7264,2119,9.07,100
4,13,4013522745,23351,83444845,83390719,4,13,4013816200,1283,522745,816200,P,W,65668,3982,6.06,100,93.94,,,,1815134,1815134,1815134,1815134,2.18,2.18,100,100,3982,1283,5.49,100
4,13,4013522745,23351,83444845,83390719,4,13,4013816300,2288,522745,816300,P,W,65668,3292,5.01,100,94.99,,,,5572720,5562815,5572720,5562815,6.68,6.67,100,100,3292,2288,9.8,100
4,13,4013522745,23351,83444845,83390719,4,13,4013816400,2323,522745,816400,P,W,65668,6823,10.39,100,89.61,,,,7765818,7765818,7765818,7765818,9.31,9.31,100,100,6823,2323,9.95,100
4,13,4013522746,7760,51457566,51403868,4,13,4013816600,1184,522746,816600,P,W,23966,4278,17.85,100,82.15,,,,3047520,3034948,3047520,3034948,5.92,5.9,100,100,4278,1184,15.26,100
4,13,4013522746,7760,51457566,51403868,4,13,4013816700,683,522746,816700,P,W,23966,2348,9.8,100,90.2,,,,2839832,2839832,2839832,2839832,5.52,5.52,100,100,2348,683,8.8,100
4,13,4013522746,7760,51457566,51403868,4,13,4013816800,885,522746,816800,P,W,23966,2875,12,100,88,,,,6445727,6434509,6445727,6434509,12.53,12.52,100,100,2875,885,11.4,100
4,13,4013522746,7760,51457566,51403868,4,13,4013816900,1037,522746,816900,P,P,23966,3393,14.16,100,85.84,,,,24417946,24398767,24359387,24340208,47.34,47.35,99.76,99.76,3393,1037,13.36,100
4,13,4013522746,7760,51457566,51403868,4,13,4013817000,1094,522746,817000,P,W,23966,3523,14.7,100,85.3,,,,7775510,7772301,7775510,7772301,15.11,15.12,100,100,3523,1094,14.1,100
4,13,4013522746,7760,51457566,51403868,4,13,4013817100,2877,522746,817100,P,W,23966,7549,31.5,100,68.5,,,,6908924,6901404,6908924,6901404,13.43,13.43,100,100,7549,2877,37.07,100
4,13,4013522746,7760,51457566,51403868,4,13,4013817600,308,522746,817600,P,P,23966,998,0,0,0,,,,45116894,45030861,80666,80666,0.16,0.16,0.18,0.18,0,0,0,0
4,13,4013522747,1934,26837118,26768078,4,13,4013816900,1037,522747,816900,P,P,6151,3393,0,0,0,,,,24417946,24398767,58559,58559,0.22,0.22,0.24,0.24,0,0,0,0
4,13,4013522747,1934,26837118,26768078,4,13,4013817200,1934,522747,817200,P,W,6151,6151,100,100,0,,,,26778559,26709519,26778559,26709519,99.78,99.78,100,100,6151,1934,100,100
4,13,4013522748,883,1270771,1270771,4,13,4013811500,883,522748,811500,W,P,2500,2500,100,100,0,,,,1270824,1270824,1270771,1270771,100,100,100,100,2500,883,100,100
4,13,4013522749,1802,2572171,2572171,4,13,4013813900,1802,522749,813900,W,W,5202,5202,100,100,0,,,,2572171,2572171,2572171,2572171,100,100,100,100,5202,1802,100,100
4,13,4013522757,232,37416643,37359234,4,13,4013522800,690,522757,522800,P,P,712,1685,0,0,0,,,,15615593,15603102,340675,340675,0.91,0.91,2.18,2.18,0,0,0,0
4,13,4013522757,232,37416643,37359234,4,13,4013815200,2592,522757,815200,P,P,712,6720,0,0,0,,,,5400666,5400666,1073,1073,0,0,0.02,0.02,0,0,0,0
4,13,4013522757,232,37416643,37359234,4,13,4013817600,308,522757,817600,P,P,712,998,100,71.34,28.66,,,,45116894,45030861,37074895,37017486,99.09,99.09,82.18,82.2,712,232,100,75.32
4,13,4013522800,690,15387430,15374939,4,13,4013522800,690,522800,522800,P,P,1685,1685,100,100,0,,,,15615593,15603102,15146509,15134018,98.43,98.43,97,96.99,1685,690,100,100
4,13,4013522800,690,15387430,15374939,4,13,4013817600,308,522800,817600,P,P,1685,998,0,0,0,,,,45116894,45030861,240921,240921,1.57,1.57,0.53,0.54,0,0,0,0
4,13,4013522901,2006,2610482,2610482,4,13,4013522901,2006,522901,522901,W,W,4410,4410,100,100,0,,,,2610482,2610482,2610482,2610482,100,100,100,100,4410,2006,100,100
4,13,4013522902,3171,2607376,2607376,4,13,4013522903,1668,522902,522903,P,W,9717,5168,53.19,100,46.81,,,,1300115,1300115,1300115,1300115,49.86,49.86,100,100,5168,1668,52.6,100
4,13,4013522902,3171,2607376,2607376,4,13,4013522904,1503,522902,522904,P,W,9717,4549,46.81,100,53.19,,,,1307261,1307261,1307261,1307261,50.14,50.14,100,100,4549,1503,47.4,100
4,13,4013523002,1972,2646098,2646098,4,13,4013523002,1972,523002,523002,W,W,5832,5832,100,100,0,,,,2646098,2646098,2646098,2646098,100,100,100,100,5832,1972,100,100
4,13,4013523003,2804,2606131,2606131,4,13,4013523003,2804,523003,523003,W,W,6568,6568,100,100,0,,,,2606131,2606131,2606131,2606131,100,100,100,100,6568,2804,100,100
4,13,4013523005,2060,2593313,2593313,4,13,4013523005,2060,523005,523005,W,W,4853,4853,100,100,0,,,,2593313,2593313,2593313,2593313,100,100,100,100,4853,2060,100,100
4,13,4013523006,2387,2598528,2598528,4,13,4013523006,2387,523006,523006,W,W,5448,5448,100,100,0,,,,2598528,2598528,2598528,2598528,100,100,100,100,5448,2387,100,100
4,13,4013523102,1785,2600168,2600168,4,13,4013523102,1785,523102,523102,W,W,5327,5327,100,100,0,,,,2600168,2600168,2600168,2600168,100,100,100,100,5327,1785,100,100
4,13,4013523103,2601,2616733,2616293,4,13,4013523103,2601,523103,523103,W,W,5839,5839,100,100,0,,,,2616733,2616293,2616733,2616293,100,100,100,100,5839,2601,100,100
4,13,4013523104,2509,2614347,2610429,4,13,4013523104,2509,523104,523104,W,W,6026,6026,100,100,0,,,,2614347,2610429,2614347,2610429,100,100,100,100,6026,2509,100,100
4,13,4013723301,3977,98060764,98060764,4,13,4013723303,13,723301,723303,P,P,9959,26,0.26,100,99.74,,,,40898476,40898476,35170009,35170009,35.87,35.87,85.99,85.99,26,13,0.33,100
4,13,4013723301,3977,98060764,98060764,4,13,4013723304,1515,723301,723304,P,P,9959,4230,2.29,5.39,3.1,,,,736250251,736250251,8000787,8000787,8.16,8.16,1.09,1.09,228,96,2.41,6.34
4,13,4013723301,3977,98060764,98060764,4,13,4013723307,818,723301,723307,P,W,9959,2186,21.95,100,78.05,,,,19053842,19053842,19053842,19053842,19.43,19.43,100,100,2186,818,20.57,100
4,13,4013723301,3977,98060764,98060764,4,13,4013723308,3050,723301,723308,P,W,9959,7519,75.5,100,24.5,,,,35836126,35836126,35836126,35836126,36.54,36.54,100,100,7519,3050,76.69,100
4,13,4013723302,2669,7287287586,7286897851,4,13,4013723303,13,723302,723303,P,P,12006,26,0,0,0,,,,40898476,40898476,5728467,5728467,0.08,0.08,14.01,14.01,0,0,0,0
4,13,4013723302,2669,7287287586,7286897851,4,13,4013723304,1515,723302,723304,P,P,12006,4230,33.33,94.61,61.28,,,,736250251,736250251,728249464,728249464,9.99,9.99,98.91,98.91,4002,1419,53.17,93.66
4,13,4013723302,2669,7287287586,7286897851,4,13,4013723305,1174,723302,723305,P,W,12006,2745,22.86,100,77.14,,,,1323232203,1323021607,1323232203,1323021607,18.16,18.16,100,100,2745,1174,43.99,100
4,13,4013723302,2669,7287287586,7286897851,4,13,4013723306,76,723302,723306,P,W,12006,5259,43.8,100,56.2,,,,2317097232,2316925006,2317097232,2316925006,31.8,31.8,100,100,5259,76,2.85,100
4,13,4013723302,2669,7287287586,7286897851,4,13,4013940700,58,723302,940700,P,P,12006,151,0,0,0,,,,386107318,385950184,496735,496735,0.01,0.01,0.13,0.13,0,0,0,0
4,13,4013723302,2669,7287287586,7286897851,4,13,4013980100,0,723302,980100,P,P,12006,0,0,0,0,,,,2912590778,2912583865,2912483485,2912476572,39.97,39.97,100,100,0,0,0,0
4,13,4013940700,58,385717876,385560742,4,13,4013940700,58,940700,940700,P,P,151,151,100,100,0,,,,386107318,385950184,385610583,385453449,99.97,99.97,99.87,99.87,151,58,100,100
4,13,4013940700,58,385717876,385560742,4,13,4013980100,0,940700,980100,P,P,151,0,0,0,0,,,,2912590778,2912583865,107293,107293,0.03,0.03,0,0,0,0,0,0
4,13,4013941000,819,298563766,298404451,4,13,4013941000,819,941000,941000,W,W,2931,2931,100,100,0,,,,298563766,298404451,298563766,298404451,100,100,100,100,2931,819,100,100
4,13,4013941100,16,91042640,90474494,4,13,4013941100,16,941100,941100,W,W,63,63,100,100,0,,,,91042640,90474494,91042640,90474494,100,100,100,100,63,16,100,100
