name,label,predicateType,group,limit,attributes,concept,required
B20005H_071E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 to $99,999",int,B20005H,0,"B20005H_071EA,B20005H_071M,B20005H_071MA",NA,NA
B08128_014E,"Estimate!!Total!!Car, truck, or van - drove alone!!Private for-profit wage and salary workers!!Self-employed in own incorporated business workers",int,B08128,0,"B08128_014EA,B08128_014M,B08128_014MA",NA,NA
B24123_257E,Estimate!!Total!!Personal care aides,int,B24123,0,"B24123_257EA,B24123_257M,B24123_257MA",NA,NA
B20005H_070E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$65,000 to $74,999",int,B20005H,0,"B20005H_070EA,B20005H_070M,B20005H_070MA",NA,NA
B17018_024E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!Bachelor's degree or higher,int,B17018,0,"B17018_024EA,B17018_024M,B17018_024MA",NA,NA
B24123_258E,Estimate!!Total!!Recreation and fitness workers,int,B24123,0,"B24123_258EA,B24123_258M,B24123_258MA",NA,NA
B11001A_008E,Estimate!!Total!!Nonfamily households!!Householder living alone,int,B11001A,0,"B11001A_008EA,B11001A_008M,B11001A_008MA",NA,NA
B05003H_001E,Estimate!!Total,int,B05003H,0,"B05003H_001EA,B05003H_001M,B05003H_001MA",NA,NA
B17018_023E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!Some college, associate's degree",int,B17018,0,"B17018_023EA,B17018_023M,B17018_023MA",NA,NA
B24123_259E,Estimate!!Total!!Residential advisors,int,B24123,0,"B24123_259EA,B24123_259M,B24123_259MA",NA,NA
B11001A_009E,Estimate!!Total!!Nonfamily households!!Householder not living alone,int,B11001A,0,"B11001A_009EA,B11001A_009M,B11001A_009MA",NA,NA
B05003H_002E,Estimate!!Total!!Male,int,B05003H,0,"B05003H_002EA,B05003H_002M,B05003H_002MA",NA,NA
B17018_022E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!High school graduate (includes equivalency),int,B17018,0,"B17018_022EA,B17018_022M,B17018_022MA",NA,NA
B25112_010E,Estimate!!Aggregate gross rent (dollars)!!Built 1939 or earlier,int,B25112,0,"B25112_010EA,B25112_010M,B25112_010MA",NA,NA
B08128_017E,"Estimate!!Total!!Car, truck, or van - drove alone!!State government workers",int,B08128,0,"B08128_017EA,B08128_017M,B08128_017MA",NA,NA
B17018_021E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!Less than high school graduate,int,B17018,0,"B17018_021EA,B17018_021M,B17018_021MA",NA,NA
B08128_018E,"Estimate!!Total!!Car, truck, or van - drove alone!!Federal government workers",int,B08128,0,"B08128_018EA,B08128_018M,B08128_018MA",NA,NA
B08128_019E,"Estimate!!Total!!Car, truck, or van - drove alone!!Self-employed in own not incorporated business workers",int,B08128,0,"B08128_019EA,B08128_019M,B08128_019MA",NA,NA
B06002_001E,Estimate!!Median age!!Total,float,B06002,0,"B06002_001EA,B06002_001M,B06002_001MA",NA,NA
B17018_029E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other families!!Male householder, no wife present!!Some college, associate's degree",int,B17018,0,"B17018_029EA,B17018_029M,B17018_029MA",NA,NA
B07407PR_007E,Estimate!!Total living in area 1 year ago!!Same house!!Native,int,B07407PR,0,"B07407PR_007EA,B07407PR_007M,B07407PR_007MA",NA,NA
B25110_006E,Estimate!!Aggregate value (dollars)!!Moved in 1970 to 1979,int,B25110,0,"B25110_006EA,B25110_006M,B25110_006MA",NA,NA
B03001_011E,Estimate!!Total!!Hispanic or Latino!!Central American!!Honduran,int,B03001,0,"B03001_011EA,B03001_011M,B03001_011MA",NA,NA
B20005F_068E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $54,999",int,B20005F,0,"B20005F_068EA,B20005F_068M,B20005F_068MA",NA,NA
C24070_053E,"Estimate!!Total!!Private not-for-profit wage and salary workers!!Educational services, and  health care and social assistance",int,C24070,0,"C24070_053EA,C24070_053M,C24070_053MA",NA,NA
B25072_023E,Estimate!!Total!!Householder 65 years and over,int,B25072,0,"B25072_023EA,B25072_023M,B25072_023MA",NA,NA
B17018_028E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other families!!Male householder, no wife present!!High school graduate (includes equivalency)",int,B17018,0,"B17018_028EA,B17018_028M,B17018_028MA",NA,NA
B03001_012E,Estimate!!Total!!Hispanic or Latino!!Central American!!Nicaraguan,int,B03001,0,"B03001_012EA,B03001_012M,B03001_012MA",NA,NA
B07407PR_006E,Estimate!!Total living in area 1 year ago!!Same house,int,B07407PR,0,"B07407PR_006EA,B07407PR_006M,B07407PR_006MA",NA,NA
B20005F_067E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$45,000 to $49,999",int,B20005F,0,"B20005F_067EA,B20005F_067M,B20005F_067MA",NA,NA
B25110_005E,Estimate!!Aggregate value (dollars)!!Moved in 1980 to 1989,int,B25110,0,"B25110_005EA,B25110_005M,B25110_005MA",NA,NA
C24070_052E,"Estimate!!Total!!Private not-for-profit wage and salary workers!!Professional, scientific, and management, and administrative and waste management services",int,C24070,0,"C24070_052EA,C24070_052M,C24070_052MA",NA,NA
B25072_022E,Estimate!!Total!!Householder 35 to 64 years!!Not computed,int,B25072,0,"B25072_022EA,B25072_022M,B25072_022MA",NA,NA
B17018_027E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other families!!Male householder, no wife present!!Less than high school graduate",int,B17018,0,"B17018_027EA,B17018_027M,B17018_027MA",NA,NA
B07407PR_005E,Estimate!!Total living in area 1 year ago!!Foreign born!!Not a U.S. citizen,int,B07407PR,0,"B07407PR_005EA,B07407PR_005M,B07407PR_005MA",NA,NA
B03001_013E,Estimate!!Total!!Hispanic or Latino!!Central American!!Panamanian,int,B03001,0,"B03001_013EA,B03001_013M,B03001_013MA",NA,NA
B20005F_066E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$40,000 to $44,999",int,B20005F,0,"B20005F_066EA,B20005F_066M,B20005F_066MA",NA,NA
B25072_025E,Estimate!!Total!!Householder 65 years and over!!20.0 to 24.9 percent,int,B25072,0,"B25072_025EA,B25072_025M,B25072_025MA",NA,NA
C24070_051E,"Estimate!!Total!!Private not-for-profit wage and salary workers!!Finance and insurance, and real estate and rental and leasing",int,C24070,0,"C24070_051EA,C24070_051M,C24070_051MA",NA,NA
B17018_026E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other families!!Male householder, no wife present",int,B17018,0,"B17018_026EA,B17018_026M,B17018_026MA",NA,NA
B03001_014E,Estimate!!Total!!Hispanic or Latino!!Central American!!Salvadoran,int,B03001,0,"B03001_014EA,B03001_014M,B03001_014MA",NA,NA
B07407PR_004E,Estimate!!Total living in area 1 year ago!!Foreign born!!Naturalized U.S. citizen,int,B07407PR,0,"B07407PR_004EA,B07407PR_004M,B07407PR_004MA",NA,NA
B20005F_065E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$35,000 to $39,999",int,B20005F,0,"B20005F_065EA,B20005F_065M,B20005F_065MA",NA,NA
B25110_007E,Estimate!!Aggregate value (dollars)!!Moved in 1969 or earlier,int,B25110,0,"B25110_007EA,B25110_007M,B25110_007MA",NA,NA
B25072_024E,Estimate!!Total!!Householder 65 years and over!!Less than 20.0 percent,int,B25072,0,"B25072_024EA,B25072_024M,B25072_024MA",NA,NA
C24070_050E,Estimate!!Total!!Private not-for-profit wage and salary workers!!Information,int,C24070,0,"C24070_050EA,C24070_050M,C24070_050MA",NA,NA
B08124_020E,"Estimate!!Total!!Car, truck, or van - carpooled!!Production, transportation, and material moving occupations",int,B08124,0,"B08124_020EA,B08124_020M,B08124_020MA",NA,NA
B17018_025E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other families,int,B17018,0,"B17018_025EA,B17018_025M,B17018_025MA",NA,NA
C24070_057E,"Estimate!!Total!!Local, state, and federal government workers",int,C24070,0,"C24070_057EA,C24070_057M,C24070_057MA",NA,NA
B20005H_079E,"Estimate!!Total!!Female!!Other!!With earnings!!$7,500 to $9,999",int,B20005H,0,"B20005H_079EA,B20005H_079M,B20005H_079MA",NA,NA
B25110_002E,Estimate!!Aggregate value (dollars)!!Moved in 2005 or later,int,B25110,0,"B25110_002EA,B25110_002M,B25110_002MA",NA,NA
B07407PR_003E,Estimate!!Total living in area 1 year ago!!Foreign born,int,B07407PR,0,"B07407PR_003EA,B07407PR_003M,B07407PR_003MA",NA,NA
B03001_015E,Estimate!!Total!!Hispanic or Latino!!Central American!!Other Central American,int,B03001,0,"B03001_015EA,B03001_015M,B03001_015MA",NA,NA
B20005H_078E,"Estimate!!Total!!Female!!Other!!With earnings!!$5,000 to $7,499",int,B20005H,0,"B20005H_078EA,B20005H_078M,B20005H_078MA",NA,NA
B08128_011E,"Estimate!!Total!!Car, truck, or van - drove alone",int,B08128,0,"B08128_011EA,B08128_011M,B08128_011MA",NA,NA
C24070_056E,Estimate!!Total!!Private not-for-profit wage and salary workers!!Public administration,int,C24070,0,"C24070_056EA,C24070_056M,C24070_056MA",NA,NA
B25110_001E,Estimate!!Aggregate value (dollars),int,B25110,0,"B25110_001EA,B25110_001M,B25110_001MA",NA,NA
B03001_016E,Estimate!!Total!!Hispanic or Latino!!South American,int,B03001,0,"B03001_016EA,B03001_016M,B03001_016MA",NA,NA
B07407PR_002E,Estimate!!Total living in area 1 year ago!!Native,int,B07407PR,0,"B07407PR_002EA,B07407PR_002M,B07407PR_002MA",NA,NA
B08128_012E,"Estimate!!Total!!Car, truck, or van - drove alone!!Private for-profit wage and salary workers",int,B08128,0,"B08128_012EA,B08128_012M,B08128_012MA",NA,NA
B20005H_077E,"Estimate!!Total!!Female!!Other!!With earnings!!$2,500 to $4,999",int,B20005H,0,"B20005H_077EA,B20005H_077M,B20005H_077MA",NA,NA
B25110_004E,Estimate!!Aggregate value (dollars)!!Moved in 1990 to 1999,int,B25110,0,"B25110_004EA,B25110_004M,B25110_004MA",NA,NA
B07003_017E,Estimate!!Total!!Moved from abroad!!Male,int,B07003,0,"B07003_017EA,B07003_017M,B07003_017MA",NA,NA
B06010PR_054E,"Estimate!!Total!!Foreign born!!With income!!$65,000 to $74,999",int,B06010PR,0,"B06010PR_054EA,B06010PR_054M,B06010PR_054MA",NA,NA
B07407PR_001E,Estimate!!Total living in area 1 year ago,int,B07407PR,0,"B07407PR_001EA,B07407PR_001M,B07407PR_001MA",NA,NA
B03001_017E,Estimate!!Total!!Hispanic or Latino!!South American!!Argentinean,int,B03001,0,"B03001_017EA,B03001_017M,B03001_017MA",NA,NA
B25072_021E,Estimate!!Total!!Householder 35 to 64 years!!35.0 percent or more,int,B25072,0,"B25072_021EA,B25072_021M,B25072_021MA",NA,NA
C24070_055E,"Estimate!!Total!!Private not-for-profit wage and salary workers!!Other services, except public administration",int,C24070,0,"C24070_055EA,C24070_055M,C24070_055MA",NA,NA
B20005H_076E,"Estimate!!Total!!Female!!Other!!With earnings!!$1 to $2,499 or loss",int,B20005H,0,"B20005H_076EA,B20005H_076M,B20005H_076MA",NA,NA
B07003_018E,Estimate!!Total!!Moved from abroad!!Female,int,B07003,0,"B07003_018EA,B07003_018M,B07003_018MA",NA,NA
B25110_003E,Estimate!!Aggregate value (dollars)!!Moved in 2000 to 2004,int,B25110,0,"B25110_003EA,B25110_003M,B25110_003MA",NA,NA
B25072_020E,Estimate!!Total!!Householder 35 to 64 years!!30.0 to 34.9 percent,int,B25072,0,"B25072_020EA,B25072_020M,B25072_020MA",NA,NA
B20005F_069E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$55,000 to $64,999",int,B20005F,0,"B20005F_069EA,B20005F_069M,B20005F_069MA",NA,NA
B06010PR_055E,"Estimate!!Total!!Foreign born!!With income!!$75,000 or more",int,B06010PR,0,"B06010PR_055EA,B06010PR_055M,B06010PR_055MA",NA,NA
B03001_018E,Estimate!!Total!!Hispanic or Latino!!South American!!Bolivian,int,B03001,0,"B03001_018EA,B03001_018M,B03001_018MA",NA,NA
B08128_010E,Estimate!!Total!!Unpaid family workers,int,B08128,0,"B08128_010EA,B08128_010M,B08128_010MA",NA,NA
C24070_054E,"Estimate!!Total!!Private not-for-profit wage and salary workers!!Arts, entertainment, and recreation, and accommodation and food services",int,C24070,0,"C24070_054EA,C24070_054M,C24070_054MA",NA,NA
B20005H_075E,Estimate!!Total!!Female!!Other!!With earnings,int,B20005H,0,"B20005H_075EA,B20005H_075M,B20005H_075MA",NA,NA
B25112_007E,Estimate!!Aggregate gross rent (dollars)!!Built 1960 to 1969,int,B25112,0,"B25112_007EA,B25112_007M,B25112_007MA",NA,NA
B06012PR_013E,Estimate!!Total!!Native; born elsewhere,int,B06012PR,0,"B06012PR_013EA,B06012PR_013M,B06012PR_013MA",NA,NA
B08124_026E,"Estimate!!Total!!Public transportation (excluding taxicab)!!Natural resources, construction, and maintenance occupations",int,B08124,0,"B08124_026EA,B08124_026M,B08124_026MA",NA,NA
B06010PR_053E,"Estimate!!Total!!Foreign born!!With income!!$50,000 to $64,999",int,B06010PR,0,"B06010PR_053EA,B06010PR_053M,B06010PR_053MA",NA,NA
B20005F_071E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 to $99,999",int,B20005F,0,"B20005F_071EA,B20005F_071M,B20005F_071MA",NA,NA
B24122_318E,"Estimate!!Total!!Weighers, measurers, checkers, and samplers, recordkeeping",int,B24122,0,"B24122_318EA,B24122_318M,B24122_318MA",NA,NA
B10054_015E,"Estimate!!Total!!Speak other language!!Speak English less than ""very well""!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years",int,B10054,0,"B10054_015EA,B10054_015M,B10054_015MA",NA,NA
B25112_008E,Estimate!!Aggregate gross rent (dollars)!!Built 1950 to 1959,int,B25112,0,"B25112_008EA,B25112_008M,B25112_008MA",NA,NA
C24070_048E,Estimate!!Total!!Private not-for-profit wage and salary workers!!Retail trade,int,C24070,0,"C24070_048EA,C24070_048M,C24070_048MA",NA,NA
B06012PR_012E,Estimate!!Total!!Born in the United States!!At or above 150 percent of the poverty level,int,B06012PR,0,"B06012PR_012EA,B06012PR_012M,B06012PR_012MA",NA,NA
B08124_025E,Estimate!!Total!!Public transportation (excluding taxicab)!!Sales and office occupations,int,B08124,0,"B08124_025EA,B08124_025M,B08124_025MA",NA,NA
B06010PR_052E,"Estimate!!Total!!Foreign born!!With income!!$35,000 to $49,999",int,B06010PR,0,"B06010PR_052EA,B06010PR_052M,B06010PR_052MA",NA,NA
B20005F_072E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$100,000 or more",int,B20005F,0,"B20005F_072EA,B20005F_072M,B20005F_072MA",NA,NA
B24122_317E,Estimate!!Total!!Stock clerks and order fillers,int,B24122,0,"B24122_317EA,B24122_317M,B24122_317MA",NA,NA
B10054_016E,"Estimate!!Total!!Speak other language!!Speak English less than ""very well""!!Grandparent responsible for own grandchildren under 18 years!!60 years and over",int,B10054,0,"B10054_016EA,B10054_016M,B10054_016MA",NA,NA
B25112_009E,Estimate!!Aggregate gross rent (dollars)!!Built 1940 to 1949,int,B25112,0,"B25112_009EA,B25112_009M,B25112_009MA",NA,NA
C24070_049E,"Estimate!!Total!!Private not-for-profit wage and salary workers!!Transportation and warehousing, and utilities",int,C24070,0,"C24070_049EA,C24070_049M,C24070_049MA",NA,NA
B08124_028E,Estimate!!Total!!Public transportation (excluding taxicab)!!Military specific occupations,int,B08124,0,"B08124_028EA,B08124_028M,B08124_028MA",NA,NA
B06012PR_015E,Estimate!!Total!!Native; born elsewhere!!100 to 149 percent of the poverty level,int,B06012PR,0,"B06012PR_015EA,B06012PR_015M,B06012PR_015MA",NA,NA
B06010PR_051E,"Estimate!!Total!!Foreign born!!With income!!$25,000 to $34,999",int,B06010PR,0,"B06010PR_051EA,B06010PR_051M,B06010PR_051MA",NA,NA
C24070_046E,Estimate!!Total!!Private not-for-profit wage and salary workers!!Manufacturing,int,C24070,0,"C24070_046EA,C24070_046M,C24070_046MA",NA,NA
B10054_013E,"Estimate!!Total!!Speak other language!!Speak English less than ""very well""",int,B10054,0,"B10054_013EA,B10054_013M,B10054_013MA",NA,NA
B08124_027E,"Estimate!!Total!!Public transportation (excluding taxicab)!!Production, transportation, and material moving occupations",int,B08124,0,"B08124_027EA,B08124_027M,B08124_027MA",NA,NA
B06012PR_014E,Estimate!!Total!!Native; born elsewhere!!Below 100 percent of the poverty level,int,B06012PR,0,"B06012PR_014EA,B06012PR_014M,B06012PR_014MA",NA,NA
B06010PR_050E,"Estimate!!Total!!Foreign born!!With income!!$15,000 to $24,999",int,B06010PR,0,"B06010PR_050EA,B06010PR_050M,B06010PR_050MA",NA,NA
B20005F_070E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$65,000 to $74,999",int,B20005F,0,"B20005F_070EA,B20005F_070M,B20005F_070MA",NA,NA
C24070_047E,Estimate!!Total!!Private not-for-profit wage and salary workers!!Wholesale trade,int,C24070,0,"C24070_047EA,C24070_047M,C24070_047MA",NA,NA
B24122_319E,Estimate!!Total!!Secretaries and administrative assistants,int,B24122,0,"B24122_319EA,B24122_319M,B24122_319MA",NA,NA
B10054_014E,"Estimate!!Total!!Speak other language!!Speak English less than ""very well""!!Grandparent responsible for own grandchildren under 18 years",int,B10054,0,"B10054_014EA,B10054_014M,B10054_014MA",NA,NA
B08124_022E,Estimate!!Total!!Public transportation (excluding taxicab),int,B08124,0,"B08124_022EA,B08124_022M,B08124_022MA",NA,NA
B25072_026E,Estimate!!Total!!Householder 65 years and over!!25.0 to 29.9 percent,int,B25072,0,"B25072_026EA,B25072_026M,B25072_026MA",NA,NA
B20005F_075E,Estimate!!Total!!Female!!Other!!With earnings,int,B20005F,0,"B20005F_075EA,B20005F_075M,B20005F_075MA",NA,NA
B17003_023E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!Bachelor's degree or higher,int,B17003,0,"B17003_023EA,B17003_023M,B17003_023MA",NA,NA
B10054_011E,"Estimate!!Total!!Speak other language!!Speak English  ""very well""!!Grandparent responsible for own grandchildren under 18 years!!60 years and over",int,B10054,0,"B10054_011EA,B10054_011M,B10054_011MA",NA,NA
B22005D_002E,Estimate!!Total!!Household received Food Stamps/SNAP in the past 12 months,int,B22005D,0,"B22005D_002EA,B22005D_002M,B22005D_002MA",NA,NA
B25072_027E,Estimate!!Total!!Householder 65 years and over!!30.0 to 34.9 percent,int,B25072,0,"B25072_027EA,B25072_027M,B25072_027MA",NA,NA
B08124_021E,"Estimate!!Total!!Car, truck, or van - carpooled!!Military specific occupations",int,B08124,0,"B08124_021EA,B08124_021M,B08124_021MA",NA,NA
B17003_022E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!Some college, associate's degree",int,B17003,0,"B17003_022EA,B17003_022M,B17003_022MA",NA,NA
B20005F_076E,"Estimate!!Total!!Female!!Other!!With earnings!!$1 to $2,499 or loss",int,B20005F,0,"B20005F_076EA,B20005F_076M,B20005F_076MA",NA,NA
B10054_012E,"Estimate!!Total!!Speak other language!!Speak English  ""very well""!!Grandparent not responsible for own grandchildren under 18 years",int,B10054,0,"B10054_012EA,B10054_012M,B10054_012MA",NA,NA
B22005D_001E,Estimate!!Total,int,B22005D,0,"B22005D_001EA,B22005D_001M,B22005D_001MA",NA,NA
B25072_028E,Estimate!!Total!!Householder 65 years and over!!35.0 percent or more,int,B25072,0,"B25072_028EA,B25072_028M,B25072_028MA",NA,NA
B08124_024E,Estimate!!Total!!Public transportation (excluding taxicab)!!Service occupations,int,B08124,0,"B08124_024EA,B08124_024M,B08124_024MA",NA,NA
B06012PR_011E,Estimate!!Total!!Born in the United States!!100 to 149 percent of the poverty level,int,B06012PR,0,"B06012PR_011EA,B06012PR_011M,B06012PR_011MA",NA,NA
B03001_010E,Estimate!!Total!!Hispanic or Latino!!Central American!!Guatemalan,int,B03001,0,"B03001_010EA,B03001_010M,B03001_010MA",NA,NA
